left_dataset,right_dataset,confidence_score
42425,73143,0.8905453384698404
42425,73142,0.8905453384698404
42444,69065,0.8087189813903249
42491,15285,0.8041299740296407
42491,7845,0.8041299740296407
42553,89184,0.9493090735915793
42553,89183,0.9493090735915793
42588,67574,0.9035199315176544
42610,23558,0.8482042472840678
42610,25268,0.8051770735383694
42616,38251,0.8330416141207165
42868,51153,0.83794522429494
42920,46669,0.8667113761596185
42976,81485,0.8501044231546526
43000,55890,0.8567237508148893
43002,64382,0.8266598771957864
43024,68274,0.9517844607202144
43026,71912,1.0
43080,38688,0.9848890502979878
43103,17823,0.8466346659370344
43112,41346,0.8357737045915892
43178,14514,0.8369000605559588
43188,81568,0.85268062095815
43217,68373,0.8249042981114909
43217,68372,0.8249042981114909
43247,15041,0.8105005316123045
43265,25362,0.802591316016709
43316,67783,0.8335339908028678
43324,72818,0.8094049703408557
43357,9148,0.9361623360640292
43357,1095,0.8245390555676493
43361,81666,0.8653846614229631
43387,2096,0.9465637019934199
43401,13747,0.9384775552234661
43442,15285,0.9191346813901062
43442,7845,0.9191346813901062
43442,21971,0.9136985274779224
43442,7796,0.9136985274779224
43442,17178,0.8707012950973331
43456,21959,0.8396669338100952
43469,79970,0.8041453952050089
43480,53807,0.8791700658172833
43490,81164,0.8468454909597359
43490,84426,0.8109367735069737
43530,44693,0.8525295391235699
43564,8568,0.8275803583607888
43586,69338,0.8683495747815875
43596,69362,0.8899273262354886
43599,33323,0.8879044620944426
43599,33322,0.8879044620944426
43671,53859,0.9237714059366077
43793,58887,0.8361316708184825
43793,56906,0.8361316708184825
43823,1490,0.8904166810656239
43841,19672,0.8881298487654737
43869,80868,1.0
43871,77905,0.8111639484678946
43996,80321,0.8149249262294608
44024,49735,0.8423866590590633
44027,79293,0.8166417052612055
44050,88088,0.8901773664617636
44054,23013,0.8262745565287558
44122,83655,0.9040909254289217
44137,15366,0.8151792463298378
44139,7962,0.8223732114153841
44149,5738,0.8575303923120111
44149,5737,0.8575303923120111
44202,36477,0.8964205408722759
44243,24444,0.885279474215094
44257,46687,0.9820104030431733
44263,48640,0.8895137715871725
44276,20182,0.8287360517004408
44315,31835,0.8657340253754162
44381,7434,0.9133738711326498
44426,29354,0.8162157581744514
44431,72921,0.8592492376779809
44441,1528,0.8131913676787758
44444,46275,0.9141502971195768
44478,63913,0.853369181091558
44514,65632,0.803986372210978
44547,53891,0.8810095283933633
44547,53890,0.8810095283933633
44559,86363,0.8067766766157105
44565,65407,0.8012715871554041
44657,58416,0.9503706922206203
44669,77785,0.8167447407603642
44678,78311,0.8997459417290796
44703,2156,0.9050480881647329
44703,7498,0.8670019791988565
44703,23685,0.8378328011414334
44703,21758,0.8378328011414334
44703,11563,0.8370523795437373
44703,24095,0.8265545271091878
44704,83790,0.8281087399724661
44727,8910,0.9079206482907126
44755,60960,0.9419455291056317
44799,54865,0.908850004786067
44895,12171,0.8613692614876745
44895,7227,0.8613692614876745
44928,50775,0.8596289767576666
44968,26159,0.8297160577999584
44977,4961,0.8414157992892581
44977,18623,0.8407659819292136
44984,34835,0.8948928757660555
45115,60323,0.8590219612787543
45118,32029,0.8672133456425106
45147,9511,0.9302100539138292
45205,39936,0.8111235161219563
45205,39935,0.8111235161219563
45232,86421,0.8233134922782729
45274,66189,0.8410816633165868
45274,66188,0.8410816633165868
45311,71418,0.8466726663691354
45343,363,0.8391040030113018
45356,43402,0.8205478013365752
45364,7087,0.9426098425409564
45378,50155,0.8303853856090564
45399,59677,0.8678089580865501
45404,78516,0.8255894428365561
45439,71701,0.8952550677944219
45439,69747,0.831234553946325
45500,9834,0.9908212416453557
45514,36087,0.8223454352711865
45517,83190,0.8688538528344737
45517,83304,0.8303509937411795
45529,76023,0.822947463801319
45529,76022,0.822947463801319
45554,15327,0.8422685889036603
45580,17052,0.8614019544045918
45591,85168,0.8096265715566837
45617,14115,0.9925926699242466
45625,83808,0.8284651694414962
45649,52199,0.8254526473416348
45669,63004,0.8770301968623071
45700,17277,0.9022509144730233
45700,16225,0.8414212667469457
45700,21943,0.8140495211553858
45743,12593,0.8333966764309436
45747,13784,0.8110099261751317
45747,10406,0.8110099261751317
45793,60623,0.8772709864001125
45830,56927,0.9015317294528006
45836,31220,0.9633438673908677
45930,89928,0.8266789971361933
45944,32432,0.8604349820493271
45944,31734,0.8604349820493271
45947,51519,0.8830310681026946
45947,51520,0.8194701083421653
45997,62729,0.8374246401609747
46002,60174,0.8307947419078258
46029,73377,0.8532390136652174
46051,7937,0.9299466244391758
46114,34434,0.8293908031428381
46151,81667,0.8312457261307166
46167,6113,0.8401275548726107
46167,25366,0.8070195586334927
46171,5252,0.8452664881119756
46175,78873,0.8125583877892495
46175,78869,0.8125583877892495
46279,88984,0.8039732500554548
46288,57686,0.8019382910317907
46293,86421,0.840208168481853
46334,51260,0.9023661426056063
46334,48256,0.9023661426056063
46334,49955,0.8253786317900834
46364,15285,0.8728631876183545
46364,7845,0.8728631876183545
46364,21971,0.8677007030246972
46364,7796,0.8677007030246972
46364,17178,0.826868056760358
46383,69440,0.8696369925870634
46385,75790,0.8560957763444653
46392,48661,0.9353306006797866
46455,36607,0.8492509804814558
46482,78612,0.9015840474790014
46493,60128,0.8824909333689698
46493,59331,0.8755372186762461
46499,74537,0.8584130740959094
46607,67565,0.9892889857023813
46607,67567,0.837634399352932
46627,6295,0.8671499887530698
46627,15493,0.8624503390429258
46639,70895,0.8224195051790198
46660,15774,0.8273291470111447
46660,14238,0.8243951731078745
46669,53098,0.8904060538742768
46673,1528,0.8283003337984036
46714,52179,0.8645815017149957
46788,78962,0.9490069460026205
47008,90686,0.8732570736511862
47023,91178,0.807526756464332
47025,6292,0.8144603687639931
47038,91179,0.8004103759247763
47055,24504,0.864120654711767
47065,64895,0.9488565973675003
47088,44158,0.8068907894610144
47118,31864,0.9930838633193018
47143,7067,0.8031986233372521
47149,59483,1.0000000000000002
47194,73644,0.844108025679801
47202,91734,0.8920255426987309
47208,82401,0.8569731332787354
47217,39679,0.9065679554299181
47282,76446,0.8528250080256831
47286,28219,0.8935618336605197
47286,27986,0.8034834867082041
47349,82349,0.8885125088589395
47349,82348,0.8885125088589395
47367,33064,0.8487702788761541
47372,52260,0.8213814353063225
47427,6820,0.8809403334479181
47451,2744,0.8440471865426814
47485,30092,0.8730344876470912
47519,25366,0.8314607558983125
47535,30588,0.8876748700628684
47545,69214,0.8615827376477211
47555,61492,0.8285977477307238
47573,66072,0.9939069218198999
47573,66076,0.8234201204071403
47698,5650,0.9168781231892297
47698,5649,0.9168781231892297
47705,82384,0.8491249784582862
47705,81473,0.8451650092615443
47763,10839,0.8942152794650626
47764,11710,0.9584376754713805
47765,59520,0.8465539244143281
47782,65279,0.946224923591887
47794,8810,0.8272893547043147
47811,60943,0.8911984529536875
47836,25904,0.9699997006136437
47844,8463,0.8967380299017419
47855,34236,0.8128839689255496
47855,34237,0.8074487934506759
47944,54915,0.9045524583891892
47957,20654,0.8086988123919495
47971,60266,0.8093108579494894
48009,91489,0.9999999999999999
48036,15285,0.8524451799031874
48036,7845,0.8524451799031874
48036,21971,0.8474034561020088
48036,7796,0.8474034561020088
48036,17178,0.8075259667262663
48122,74880,0.8088156031986151
48122,74879,0.8088156031986151
48145,55921,1.0
48145,55922,0.9356293668033753
48250,60268,0.8197174011196809
48250,60267,0.8197174011196809
48258,43523,0.8527777982744176
48341,45832,0.9609656628664954
48341,42760,0.9609656628664954
48341,44125,0.8148501195693911
48381,64382,0.8129155116430519
48543,85923,0.8334326842239999
48551,28183,0.9438735141070613
48577,65789,0.9307089838508936
48598,36445,0.8481393761452797
48630,29313,0.9999999999999998
48651,77687,0.8362416088613334
48688,67924,0.8458009687831208
48698,35930,0.8898782491893831
48718,24765,0.9058977448813499
48730,51677,0.8489700075620881
48780,13105,0.9018079795193202
48782,63296,0.8385035605868576
48782,59559,0.8385035605868576
48926,46687,0.802792234504599
48930,80393,0.8621331894438288
48948,88577,0.8163620093143902
48949,74968,0.8249930270011533
48954,86971,0.85701116608267
48983,70572,1.0
48986,70624,0.8609370603914875
49001,51806,0.9312166895802666
49010,28482,0.9098593093553493
49011,67539,0.9000341364295911
49011,67537,0.8373785289095163
49026,15787,0.8309079654816236
49026,15665,0.8147959360741194
49067,60264,0.9999999999999997
49076,362,0.9286810212131554
49078,2156,0.8052310528730822
49123,81532,0.8930936615240194
49125,81164,0.9885633373003415
49125,84426,0.9466453700415828
49128,57036,0.9234962096022665
49138,87817,0.8002618176774652
49209,31742,0.8158561347847496
49216,380,0.9930640544692096
49230,30875,0.8623567325907081
49277,78225,0.8844241613064575
49309,6473,0.8856194758958643
49341,9999,0.9109471733064829
49378,13694,0.9066981766450855
49378,13695,0.8620063163465621
49394,61960,0.806851907952527
49394,54579,0.806851907952527
49443,76654,0.8680329023882625
49446,79434,0.8212631705804059
49451,46593,0.8116143551992977
49454,48621,0.9902271621442053
49506,68193,0.8263535898688997
49548,32311,0.8277336215473305
49558,70915,0.8757175560605786
49626,49649,0.9177215682647383
49663,10026,0.9630836201157091
49672,1870,0.8718588032099851
49710,78931,0.8205077210598428
49718,22788,0.8500821016125248
49718,20844,0.8500821016125248
49726,34674,1.0
49733,17553,0.924092553432351
49788,85968,0.8536800194718294
49839,8221,0.8607191138152468
49870,43363,0.8380346457596691
49879,81231,0.8724214020760463
49971,23978,0.9014073087637015
50012,58100,0.941457378977392
50012,58101,0.837093660741084
50053,14316,0.8287966004318656
50176,27678,0.8591765910464063
50218,19865,0.8244739726519735
50223,74080,0.826140516080264
50267,30640,0.9893930952059221
50270,35584,1.0
50306,32107,0.9146349503074053
50323,28196,0.8393396801532937
50323,31581,0.8040204735239225
50329,77038,0.8217588566231814
50337,62830,0.9928701449028833
50358,60208,1.0
50358,60207,0.9435592943540179
50413,74270,0.8544145536631889
50442,58935,0.8342841499806393
50583,87647,0.8635974065344373
50644,43245,0.8612782319343494
50745,35398,0.8556753888248819
50745,35755,0.8063264860528079
50757,36923,0.9071652296212734
50758,50364,0.8742429805092296
50758,40904,0.8507620672366272
50780,11259,0.836556720039138
50857,83790,0.8400251263195359
50866,88278,0.8089307555395336
50889,57410,0.8543230357850212
50889,61056,0.8524663131778187
50893,28813,0.9291406212279852
50893,29524,0.8485269726868083
50896,43050,0.9254401695512726
50935,27415,0.9007922967709313
50960,81674,0.8432796163801735
50961,55271,0.8956413492439762
51021,81994,0.8065127868745391
51056,14825,1.0000000000000002
51057,24600,0.8446802860174901
51060,1914,0.8841640858602526
51107,65159,0.8700406149416089
51121,32311,0.8609082915071778
51181,86427,0.8124219804430668
51181,86426,0.8124219804430668
51193,64299,0.9999999999999999
51193,64298,0.9364416886634231
51195,30662,0.879638536650188
51226,87822,0.874348494656505
51262,64358,0.9043486722066935
51280,46335,0.8642669827333246
51289,85748,0.9251872887648093
51289,84660,0.8089017477812804
51311,2444,0.8158474097572611
51334,51100,0.8519029933315501
51337,65558,0.8913914967152906
51375,87865,0.9660869852179966
51375,88221,0.8842199335486862
51385,20654,0.8534147974578199
51385,17657,0.8440672536559568
51397,58048,0.8547148506709519
51412,50364,0.9080324595250476
51412,40904,0.8836440092816197
51429,25619,0.8235213106535278
51432,76857,0.9051091388481481
51473,20936,0.8656725247804834
51473,18400,0.8314276764825357
51489,29571,0.9529164009369313
51521,24376,0.8071375502439985
51532,38914,0.9999999999999999
51557,64960,0.8709044863935029
51574,40630,0.8697677655424719
51661,32538,0.9321373752107801
51661,32539,0.8187195141054929
51682,15805,0.8385723742187849
51686,55521,0.8589624961366055
51699,50364,0.8513533052425648
51699,40904,0.8284871758364127
51738,10770,0.8422646572873875
51776,91650,0.9477293474083991
51809,24585,0.8769540909430034
51809,2552,0.8141641193843989
51809,11305,0.8042812404193563
51950,89838,0.900990759736662
51999,1649,0.8379950153332697
52013,39059,0.8728137071033535
52063,7327,0.9633760220500587
52075,9580,0.9415937043428093
52081,22668,0.8621965831652554
52093,79275,0.8366041476541235
52115,22921,0.9013411161124966
52203,37777,0.8274829966498534
52214,6295,0.906750710789227
52214,15493,0.901836439013405
52222,76761,0.883418233815489
52247,58515,0.8294798546840539
52247,58514,0.8294798546840539
52303,54121,1.0
52303,54120,0.929542365301116
52315,77016,0.8203903914162555
52352,18628,0.8051505177012201
52378,23542,0.9358310153583089
52380,49804,0.8459060968881056
52380,48526,0.82884731265329
52398,7246,0.9091043729234322
52446,59434,0.8767381973603586
52494,28206,0.8818627646337178
52562,15285,0.8721353854663905
52562,7845,0.8721353854663905
52562,21971,0.8669772054045883
52562,7796,0.8669772054045883
52562,17178,0.8261786058135919
52575,73587,0.8714228367258481
52575,73588,0.8070927340354908
52579,73653,0.8690048532078679
52593,83019,0.8474259399423373
52615,63286,0.920352594653107
52615,63285,0.8648301217616098
52668,71411,0.8581256546741355
52704,4077,0.8827732156054782
52777,71514,0.8186103528647346
52826,85975,0.9088953373589124
52826,85976,0.8079054576220801
52917,66333,0.9111971269023249
52917,65866,0.9111971269023249
52960,40471,0.803804623540126
53041,82441,1.0000000000000002
53041,81178,0.8086162718410075
53045,49386,0.8992634431880032
53105,73660,0.8648593629883614
53123,50364,0.8960291758728404
53123,40904,0.8719631166221999
53195,39102,0.9130341550701703
53195,37035,0.9130341550701703
53221,88017,0.8713506814618757
53244,9388,0.8219243691463316
53253,61140,0.9085761777486538
53328,34435,0.8452553125358911
53349,44409,0.8873969549002838
53349,44408,0.8873969549002838
53413,23555,0.8216273346238084
53446,20651,0.8496608196635363
53553,37778,0.8256807762606715
53615,33294,0.8317897265717601
53653,67549,0.9999999999999996
53675,68002,0.9096442658566186
53740,23960,0.9201151623096955
53785,21300,0.8294008785698522
53799,73728,0.8707243650837228
53802,6209,0.8513955798752724
53870,17847,0.9395396314505094
53870,17848,0.8330581603601864
53898,44873,0.8928593676946729
53912,22119,0.9846881055823204
53914,64349,0.810391235811124
53921,18628,0.8346199406588727
53952,3468,0.802738760542914
53955,27206,0.8337073823278971
53955,27205,0.8337073823278971
53987,65706,0.8213330047910448
54003,25366,0.8084901919584797
54014,5863,0.8183658305581452
54044,74491,0.9911642877013697
54113,61045,0.8644227276439793
54143,54918,0.8486930943674308
54143,54452,0.8486930943674308
54147,10395,0.9450134319453101
54151,41539,0.9228348154111182
54210,90212,0.92045817418632
54253,76620,0.8545290635997369
54253,76615,0.8454926412906411
54280,41154,0.853029361718792
54285,44877,0.9334753605478114
54285,44876,0.9334753605478114
54345,32493,0.84101568912577
54367,81122,0.8751595222972925
54394,64427,0.9577613165794665
54434,12656,0.8938365364658136
54449,3641,0.824023032570994
54449,3640,0.824023032570994
54456,50547,0.8081184903885609
54458,23588,1.0000000000000002
54458,21718,0.810788413005783
54504,57462,0.9478296397414621
54520,70721,0.8144757444600531
54558,24095,0.8299174565745555
54558,2156,0.811028824421169
54560,74277,1.0000000000000002
54589,80709,0.8480088304878988
54591,9699,0.8419017914134153
54591,9698,0.8419017914134153
54699,24056,0.8014960363486772
54721,86698,0.833599390439286
54749,73302,0.8040981637106875
54776,82668,0.8457226938068448
54777,51806,0.8807610789801694
54797,64877,0.8007483798972795
54801,54651,0.8501230789653803
54801,52477,0.8180976893984606
54813,31414,0.9018437656995226
54860,61712,0.8916787451778034
54895,9148,0.9013001841480656
54927,49108,0.9999999999999999
54951,20939,0.820713687957082
54951,20938,0.820713687957082
54984,25731,0.8335756509343387
55010,86188,0.8673571776248518
55030,10560,0.8676869911510865
55052,76632,0.8344836778958299
55086,52792,0.9334614941149404
55100,74437,0.812363434435052
55107,53151,0.8137915348718612
55121,59152,0.8022778855971757
55185,29317,0.9999999999999999
55191,53129,0.8542130359359517
55221,62190,0.8586814987967423
55221,62191,0.8463492731901353
55270,68904,0.9750581411640561
55282,24585,0.8477165575008673
55343,18628,0.8504955694912788
55343,5990,0.812738154583077
55368,19522,0.8387195468898424
55368,21632,0.8219725943348395
55381,6645,0.8859064986937139
55381,4275,0.809504034766909
55494,72194,0.9584706573419434
55496,31414,0.8302966372643236
55502,14200,0.8194922215234578
55502,14199,0.8194922215234578
55544,66584,0.8837147891687798
55555,18628,0.8289378024721208
55598,25023,0.8643606996732665
55694,22108,0.8456610358637975
55694,22107,0.8456610358637975
55702,81941,0.8728067456846323
55769,11389,0.9942187730891886
55769,11388,0.8957973175666567
55802,20570,1.0
55807,12253,0.9919259206675627
55812,36395,0.8107476440414024
55871,13549,0.8527175898730942
55871,17035,0.8450747861813571
55871,3130,0.8191494265447835
55916,77309,0.9455403124147518
55923,72239,0.8406731341880758
55965,35420,0.8147629622392987
56017,54159,0.8902310007889968
56033,81164,0.818513127262392
56066,76745,0.8220482056619569
56068,75258,0.8661812090435665
56085,91611,0.9206668596468537
56096,40523,0.8258373698264747
56115,49804,0.8966512453466869
56115,48526,0.878569119937593
56141,71733,0.8072155948569819
56141,71732,0.8072155948569819
56146,77483,0.8690481079143326
56153,36774,0.9965787553140338
56156,29620,0.9648801221139179
56156,29619,0.8539800069560043
56161,49500,0.8967553320519699
56168,17177,0.9575188608534789
56168,19493,0.9173929156151108
56172,10297,0.8197810277995897
56195,45279,0.8643934328174052
56195,45278,0.8643934328174052
56237,21113,0.8778767793724608
56237,21111,0.8778767793724608
56261,23702,0.8694418023949657
56272,14734,0.905795925200151
56272,6665,0.8355818886518708
56272,5940,0.8355818886518708
56303,59269,0.8302305104558976
56342,24319,0.8827649863477449
56431,26522,0.9153008754224913
56457,73878,0.9689573896697977
56480,72722,0.9702298242528185
56480,72721,0.8931062214355951
56480,78832,0.8088445077858587
56482,48732,0.8760313488878904
56499,80298,0.9315084591173495
56510,85577,0.8274250025504186
56510,85576,0.8274250025504186
56534,10724,0.8010214415485418
56558,79965,0.8567256411590293
56558,79964,0.8567256411590293
56591,28872,0.8065515430494267
56592,35636,0.8485033079218971
56592,35574,0.8485033079218971
56609,53335,0.8182389191282319
56634,78966,0.8991135240777401
56708,28614,0.8153682814899187
56754,17180,0.9249073881583686
56791,69948,0.8927254491704707
56837,15285,0.8284473552458015
56837,7845,0.8284473552458015
56837,21971,0.8235475647989359
56837,7796,0.8235475647989359
56857,17353,0.8181371973639804
56857,17354,0.816926564713705
57037,67625,0.8899980291737084
57074,69296,0.8877139301525407
57088,71467,0.8344747944884425
57124,45519,0.8503652394910082
57265,19855,0.8442804603475474
57338,25326,1.0000000000000004
57394,37684,0.8855889690971639
57433,75540,0.8015763963201733
57434,77629,0.815896108478905
57448,545,0.942101943559955
57487,10278,0.8156721736904065
57487,10279,0.8018918660447557
57538,16737,0.846577693308209
57538,14485,0.843431257480767
57550,2095,0.8455329973778997
57557,50375,0.8179916974269452
57557,37600,0.8107852911681707
57576,46825,0.8936176917951818
57580,84989,0.8082497504364864
57580,84988,0.8082497504364864
57611,65594,0.8332978795797833
57628,80692,0.88016546475304
57638,48460,1.0
57689,74162,0.816717692012395
57690,74992,0.9488861925088135
57701,55268,0.9461182067076558
57701,55554,0.8910542946593989
57784,15285,0.868932882251211
57784,7845,0.868932882251211
57784,21971,0.8637936431571849
57784,7796,0.8637936431571849
57784,17178,0.8231448570567799
57788,70388,0.8027079712759606
57809,85563,0.8773562868062996
57826,36338,0.947820739806592
57873,35514,0.8984788666892092
57874,50364,0.8185618406926569
57909,67076,0.9321768892731136
57924,19175,0.846284267684966
57930,81164,0.8464694049716165
57930,84426,0.8105766346610773
57939,67353,0.8734328911723699
57982,11884,0.8025754247553657
58031,11520,0.8035128677978168
58044,79958,0.8259545468388021
58125,47302,0.8095107339984893
58127,60894,0.9356854636639371
58129,64382,0.8290270286332039
58134,75880,0.9206930847638077
58150,41345,0.8313220100192734
58187,9491,0.8642014411160681
58188,41512,0.8722238020242666
58188,42516,0.8397939932197445
58193,64616,0.8093552652930077
58281,79314,0.8279591102424058
58285,44024,0.9005603071940189
58295,66401,0.838323273757973
58304,7955,0.8291185712896191
58336,70397,0.8471498729198059
58346,57311,0.8127986096120087
58359,88278,0.8960979832277044
58370,67908,0.8415016261816896
58376,67937,0.85629055545311
58376,71462,0.8501100568706892
58376,71461,0.8501100568706892
58412,70821,0.9216586904110374
58460,25540,0.9027630674025738
58543,47633,0.810581006192552
58598,2305,0.8421897551156686
58600,38777,0.8039992561064397
58600,37661,0.8039992561064397
58662,76749,0.8285740624274395
58662,76748,0.8285740624274395
58672,77761,0.8410509988497771
58677,42613,0.8453033719223659
58692,35695,0.8680224285256949
58706,25778,0.8453873661022299
58774,21073,0.9187416842232936
58804,5082,0.8124568264285624
58815,70778,0.8521886080568485
58823,28370,0.9143729372927408
58823,28371,0.8536298534080459
58841,10480,0.8255782807519778
58841,10479,0.8255782807519778
58862,57776,0.8536167757980943
58880,61761,0.9464557069904888
58894,2239,0.805119436996703
58924,28882,0.8168361624978934
58990,6462,0.8161626405101733
59008,82478,0.9955136319038851
59018,13676,0.943979724026793
59060,89872,0.857378636500153
59081,50364,0.851538606321438
59081,40904,0.8286674999939272
59083,19208,0.9416928283296618
59097,50235,0.9488140174070359
59189,35376,0.8667789530406027
59220,29508,0.8249709875137888
59241,76787,0.9921646041101214
59241,76788,0.8915222489269712
59261,3890,0.8824564779227463
59266,18628,0.8642934164999095
59266,5990,0.8259234516231566
59271,61885,0.8936091149005176
59271,60715,0.8892857201229993
59285,55974,0.8392748129630676
59293,77747,0.8294954267259135
59311,86510,0.8805613423284074
59314,32400,0.8381130652049704
59314,32399,0.8381130652049704
59315,10540,0.9944103329809593
59398,71963,0.8009818467807162
59419,52582,0.8227912311079199
59427,73477,0.8488217851132241
59439,89636,0.8413916541946562
59439,89242,0.8005524170591147
59444,16162,0.822100012812624
59472,76088,0.9129260389329337
59493,22503,0.8107561716645431
59519,43629,0.9173149911587114
59538,63241,0.8131895251881976
59561,438,0.8665371564852636
59578,88383,0.8874755982206558
59631,85452,0.8761978823410047
59646,41488,0.8270434380992053
59672,79166,0.8797910874768022
59700,90695,0.8640447064864936
59781,75638,0.8602307527614899
59797,8938,0.8462106864488176
59821,50364,0.8246262075736632
59821,40904,0.8024779296989312
59841,59149,0.8606571368887732
59843,85968,0.885427988711694
59849,89610,0.9078517463105565
59868,81026,0.9913380431404453
59868,81027,0.9199715300559684
59875,48866,0.9069341883730506
59931,38212,0.8882173401921962
59960,31963,0.8166729967534586
59960,33120,0.8079813290524053
59965,44671,0.8257993845155064
60026,23635,0.8537593503405041
60077,76504,1.0000000000000002
60077,76505,0.8735541393707025
60101,49113,0.9928807099431197
60185,21192,0.9555695115066841
60185,20878,0.9273285429641637
60188,48082,0.850265572464368
60201,24377,0.9288415103330014
60202,58973,0.9000842008555814
60205,85150,1.0
60233,3073,0.9202919176308608
60271,37427,0.817492788794166
60376,23558,0.8321783346091141
60400,90051,0.8533123158282416
60406,22978,0.8818880075956814
60468,17281,0.9073329051604896
60504,15293,0.9901596650444675
60505,7844,0.9679251349189093
60521,33377,0.9571799685498216
60529,88577,0.8610971113689353
60555,13907,0.8089848672106057
60565,70333,0.858572357949014
60571,30126,0.8658108323476925
60603,2352,0.922644515319745
60603,756,0.8689536248382322
60621,13957,0.8531760331229382
60633,87511,0.9250246071270555
60633,87510,0.8290023159922055
60634,16007,0.9326391319792453
60719,82450,0.8756943426557918
60722,58095,0.8427346978974377
60722,58094,0.8427346978974377
60733,61542,0.8114103619767111
60746,10059,0.9156412572367298
60799,28582,0.8740153064187455
60820,70725,0.8060968283456905
60846,10628,0.961278681435688
60849,3021,0.8053582353090141
60907,57616,0.9542761432740806
60931,10013,0.9884496043713267
60974,43908,0.8740823701534485
60989,32386,0.9930311603941897
60990,60998,0.8207407330213299
61028,3440,0.8098137778679013
61079,13852,0.8616601143958474
61184,59315,0.8496660427125758
61282,17302,0.8062058486200744
61324,6980,0.9327798990741016
61324,7068,0.8118408211450847
61424,34435,0.9344102441783328
61465,60280,0.8846663262409308
61469,54,0.8909636514419201
61469,1799,0.836582626753155
61503,45918,0.8555053704006365
61523,37402,0.8693230642032485
61542,13427,0.9431917888115451
61570,5902,0.8183998219989558
61697,3391,0.8625966898997584
61819,85707,0.8012559492059705
61848,9901,0.8720866276514304
61848,9900,0.8625242992424325
61894,66177,0.8513640717559187
61915,88135,0.9758283045465527
61932,51807,0.8223615746054278
61935,70496,0.8887078660525174
61941,23013,0.8020987718996754
62026,64382,0.8226575943885589
62035,91745,0.8219622404574134
62050,81164,0.8062808790822328
62092,65522,0.8061289763461418
62111,68742,0.8196906715097731
62115,88589,0.8494628035974549
62124,33944,0.8817606376728596
62129,52793,0.8521490927648007
62147,1528,0.8283003337984036
62185,21684,0.9458300136093318
62185,24461,0.867270736608795
62197,52459,0.8868523778016411
62210,77010,0.8439298733547603
62231,45268,0.8350292853707414
62231,45267,0.8319422026326246
62267,29613,0.8118367550522245
62274,50063,0.8548512684153997
62291,7297,0.9368202396890544
62301,73554,0.8058589826478268
62309,73542,0.9442682503897823
62345,42069,0.8080151763628185
62375,76538,0.8674599906903
62438,36317,0.941297286031494
62447,90139,0.8918709089135602
62467,64638,0.8256457496754508
62488,33408,0.9281079066198831
62512,61924,0.9892937776871756
62512,56834,0.9500972076767914
62525,42812,0.9195419826220385
62528,35636,0.8513980200719573
62528,35574,0.8513980200719573
62565,15285,0.9743519124200196
62565,7845,0.9743519124200196
62565,21971,0.9685891802896911
62565,7796,0.9685891802896911
62565,17178,0.923008879113988
62565,24397,0.8393565132581192
62565,6789,0.8333668027330248
62565,10037,0.8285538085040375
62612,12583,0.8375701786479347
62629,29576,0.8257634870327857
62664,31581,0.8755015915421395
62664,32654,0.8255373785202326
62730,64415,0.8813712955162776
62730,61654,0.8096481271319084
62761,68462,0.8709695484798203
62796,2520,0.8053150303808869
62819,84744,0.8337144249286459
62901,86644,0.8134927026136232
62972,65140,0.8214803024620196
63006,81611,0.8413052916867186
63014,64803,0.9019399542327112
63036,52016,0.9265087054475392
63036,53248,0.8370814354070483
63043,12560,0.8441811720818349
63043,11821,0.811019595732799
63061,72929,0.8240167276146868
63063,74135,0.8767168286865823
63112,5952,0.8386184073002169
63112,5951,0.8386184073002169
63129,6590,0.9702631771716483
63148,73803,0.8109749441060664
63205,59602,0.8377032207157505
63206,71622,0.9084546682846952
63206,71621,0.8168383761362046
63208,63458,0.8388912365062764
63208,63457,0.8388912365062764
63210,58891,0.8828214780281418
63253,19194,0.988826485624626
63292,4313,0.8062694943831055
63295,68449,0.8555194463555048
63295,72212,0.8006221624033756
63347,77728,0.9302328381516902
63347,77727,0.822838371480195
63360,90495,0.9448841092968372
63608,66199,0.8387460784798592
63716,56763,0.8400606371888619
63752,41488,0.8406064709693395
63786,30736,0.9691020111797412
63799,10303,0.8483042126789272
63816,15045,0.8900484387758785
63816,15466,0.8400548887354542
63867,79993,0.8380704750670552
63886,76349,1.0000000000000002
63898,65178,1.0
63916,18628,0.8261152374401782
63965,7270,0.8382526242384373
63965,7269,0.8382526242384373
63967,9691,0.8653528958120432
63984,1114,0.8452781080678894
64038,70230,0.8150293874335345
64053,91013,0.8667398933461061
64053,91290,0.8199661602386654
64106,36915,0.8295783990473693
64183,90887,0.8867955145312567
64195,82851,0.831126290482268
64201,5541,0.8265587024297938
64214,34857,0.935751601276756
64231,72895,0.8309659524756583
64231,72894,0.8309659524756583
64261,45136,0.8774653372851008
64268,16193,0.9197457600530504
64275,20367,0.8276101921083668
64278,7215,0.9305857113744394
64299,7706,0.827907389415751
64316,65836,0.9071460217966348
64337,81164,0.8146112273128184
64406,63985,0.8918275481851781
64406,66590,0.8364905274615063
64409,45893,0.8972306919147988
64414,27119,0.9464479129353696
64431,9657,0.9333240304683282
64433,7987,0.8566690624906395
64518,15414,0.9865251973533811
64518,14421,0.8591855729094431
64525,82781,0.879572918613459
64546,22412,0.9043532378859469
64546,18173,0.8837689494421447
64546,9268,0.8242527452878649
64546,14260,0.8153009972388989
